retriever,task,query_id,max_score,gap_ctx,gap_25,retrieval_success_5,retrieval_success_25,judgment
inst-l,biology,30,0.9092587828636169,0.017876505851745605,0.03918260335922241,1,1,CORRECT
inst-l,biology,37,0.8560259342193604,0.005563914775848389,0.017799854278564453,0,0,INCORRECT
inst-l,biology,29,0.9100310802459717,0.003991186618804932,0.012888431549072266,0,1,CORRECT
inst-l,biology,32,0.8728208541870117,0.010236978530883789,0.029148995876312256,0,0,CORRECT
inst-l,biology,35,0.8946614265441895,0.007403373718261719,0.032903313636779785,0,1,INCORRECT
inst-l,biology,31,0.8964250087738037,0.016614198684692383,0.03888392448425293,0,1,CORRECT
inst-l,biology,34,0.8639481067657471,0.004443526268005371,0.013016343116760254,0,0,INCORRECT
inst-l,biology,36,0.8820594549179077,0.006901562213897705,0.012487709522247314,0,0,CORRECT
inst-l,biology,43,0.8505494594573975,0.009810805320739746,0.01844775676727295,0,0,INCORRECT
inst-l,biology,33,0.8750268220901489,0.006197631359100342,0.024032950401306152,1,1,CORRECT
inst-l,biology,46,0.910226583480835,0.012164533138275146,0.04089212417602539,0,0,CORRECT
inst-l,biology,48,0.8847637176513672,0.023761868476867676,0.03754854202270508,1,1,CORRECT
inst-l,biology,42,0.9113152027130127,0.003876209259033203,0.015246868133544922,0,0,CORRECT
inst-l,biology,41,0.9037424921989441,0.007134974002838135,0.019417881965637207,0,1,CORRECT
inst-l,biology,38,0.8997592926025391,0.00419849157333374,0.019008100032806396,0,0,INCORRECT
inst-l,biology,45,0.9035067558288574,0.015809178352355957,0.042495787143707275,0,0,INCORRECT
inst-l,biology,44,0.9037395715713501,0.0012236833572387695,0.018347620964050293,0,0,INCORRECT
inst-l,biology,47,0.9101858139038086,0.022327661514282227,0.05466580390930176,0,0,CORRECT
inst-l,biology,39,0.9244226217269897,0.012115478515625,0.01769566535949707,0,0,CORRECT
inst-l,biology,40,0.9123498201370239,0.010095417499542236,0.02453082799911499,0,0,INCORRECT
inst-l,biology,54,0.8770132660865784,0.013689577579498291,0.03415912389755249,0,1,CORRECT
inst-l,biology,49,0.8926817178726196,0.008781075477600098,0.017738521099090576,0,0,INCORRECT
inst-l,biology,50,0.9022123217582703,0.01036137342453003,0.03197270631790161,0,0,INCORRECT
inst-l,biology,51,0.9159336090087891,0.004104137420654297,0.023147523403167725,0,0,CORRECT
inst-l,biology,64,0.9171088933944702,0.013865232467651367,0.04329448938369751,0,1,CORRECT
inst-l,biology,52,0.9263890981674194,0.034050941467285156,0.051079392433166504,0,1,INCORRECT
inst-l,biology,53,0.8648947477340698,0.004048824310302734,0.013283252716064453,0,0,CORRECT
inst-l,biology,58,0.902802586555481,0.014985799789428711,0.035143375396728516,0,1,INCORRECT
inst-l,biology,57,0.8966407775878906,0.01699066162109375,0.043597638607025146,0,0,CORRECT
inst-l,biology,60,0.9256445169448853,0.03975784778594971,0.07499092817306519,0,0,CORRECT
inst-l,biology,55,0.8902114033699036,0.013169944286346436,0.03254544734954834,0,1,INCORRECT
inst-l,biology,67,0.8748137950897217,0.015223264694213867,0.025513887405395508,0,0,INCORRECT
inst-l,biology,62,0.9042206406593323,0.027076780796051025,0.037483155727386475,0,0,CORRECT
inst-l,biology,59,0.875444769859314,0.007342636585235596,0.019645214080810547,0,0,CORRECT
inst-l,biology,56,0.8999797701835632,0.007683277130126953,0.03347963094711304,0,0,CORRECT
inst-l,biology,63,0.8763195872306824,0.004639565944671631,0.019758999347686768,0,0,INCORRECT
inst-l,biology,61,0.8793959021568298,0.026421964168548584,0.04124808311462402,1,1,CORRECT
inst-l,biology,65,0.8779017925262451,0.01025247573852539,0.02256190776824951,0,0,INCORRECT
inst-l,biology,69,0.9068453907966614,0.0166742205619812,0.05470997095108032,0,1,CORRECT
inst-l,biology,81,0.8938302993774414,0.009917676448822021,0.01963067054748535,0,0,CORRECT
inst-l,biology,74,0.8923780918121338,0.02437061071395874,0.046899259090423584,0,1,INCORRECT
inst-l,biology,66,0.8901777267456055,0.028107821941375732,0.034447312355041504,1,1,CORRECT
inst-l,biology,75,0.8979041576385498,0.02003777027130127,0.033689796924591064,0,0,INCORRECT
inst-l,biology,80,0.8927350640296936,0.011105239391326904,0.0228998064994812,0,1,CORRECT
inst-l,biology,68,0.9145231246948242,0.010355949401855469,0.02444291114807129,0,0,INCORRECT
inst-l,biology,82,0.851728081703186,0.007930159568786621,0.020106911659240723,0,0,CORRECT
inst-l,biology,76,0.8809301853179932,0.008500933647155762,0.039923667907714844,0,0,INCORRECT
inst-l,biology,70,0.9032360315322876,0.028056621551513672,0.040724754333496094,0,1,CORRECT
inst-l,biology,71,0.931187629699707,0.011163711547851562,0.028336286544799805,0,0,CORRECT
inst-l,biology,77,0.891757607460022,0.008897781372070312,0.019248485565185547,0,0,INCORRECT
inst-l,biology,72,0.8717997074127197,0.004090428352355957,0.021492958068847656,1,1,CORRECT
inst-l,biology,83,0.936299741268158,0.04155057668685913,0.07100814580917358,0,0,INCORRECT
inst-l,biology,79,0.9064580798149109,0.03952080011367798,0.05834561586380005,0,0,CORRECT
inst-l,biology,78,0.918047308921814,0.010659337043762207,0.024529218673706055,1,1,CORRECT
inst-l,biology,73,0.8821201324462891,0.012161612510681152,0.0292397141456604,0,0,INCORRECT
inst-l,biology,92,0.9041130542755127,0.008481144905090332,0.015623867511749268,0,0,INCORRECT
inst-l,biology,85,0.9040453433990479,0.018699824810028076,0.04241234064102173,1,1,CORRECT
inst-l,biology,94,0.8743242621421814,0.007852375507354736,0.030314385890960693,1,1,CORRECT
inst-l,biology,88,0.9056252837181091,0.014170706272125244,0.0315098762512207,0,0,CORRECT
inst-l,biology,90,0.9140212535858154,0.037032902240753174,0.06622099876403809,0,0,INCORRECT
inst-l,biology,87,0.8994350433349609,0.017284870147705078,0.04313230514526367,0,1,INCORRECT
inst-l,biology,84,0.9353002309799194,0.03952360153198242,0.06038498878479004,1,1,CORRECT
inst-l,biology,89,0.9014143347740173,0.00829547643661499,0.018545567989349365,1,1,INCORRECT
inst-l,biology,86,0.9055604338645935,0.008315503597259521,0.04062294960021973,1,1,CORRECT
inst-l,biology,91,0.9015936851501465,0.025322914123535156,0.048298001289367676,0,0,CORRECT
inst-l,biology,101,0.8851287364959717,0.010284960269927979,0.02371084690093994,0,0,CORRECT
inst-l,biology,93,0.874537467956543,0.0030927658081054688,0.016110658645629883,0,0,INCORRECT
inst-l,biology,100,0.8564366102218628,0.006609916687011719,0.01798117160797119,0,1,CORRECT
inst-l,biology,97,0.9007455706596375,0.009615182876586914,0.025543153285980225,1,1,CORRECT
inst-l,biology,95,0.9067838191986084,0.025982975959777832,0.04482924938201904,1,1,CORRECT
inst-l,biology,98,0.8915345668792725,0.006457805633544922,0.023411989212036133,0,0,CORRECT
inst-l,biology,99,0.8949247598648071,0.01254814863204956,0.029394030570983887,1,1,CORRECT
inst-l,biology,96,0.9219279289245605,0.019729971885681152,0.036367952823638916,0,1,CORRECT
inst-l,aops,math_test_intermediate_algebra_1179,0.9071035981178284,0.0043888092041015625,0.017983734607696533,0,0,INCORRECT
inst-l,aops,aops_2019_AMC_12A_Problems/Problem_17,0.9119677543640137,0.01765143871307373,0.03186756372451782,1,1,INCORRECT
inst-l,biology,102,0.91062331199646,0.013182401657104492,0.057572364807128906,0,0,INCORRECT
inst-l,aops,math_train_intermediate_algebra_513,0.9080576300621033,0.02520078420639038,0.03764057159423828,1,1,INCORRECT
inst-l,aops,math_train_counting_and_probability_5024,0.8908772468566895,0.009917378425598145,0.013150572776794434,0,0,INCORRECT
inst-l,aops,aops_2015_AMC_10B_Problems/Problem_15,0.886323094367981,0.004479646682739258,0.014335989952087402,0,0,INCORRECT
inst-l,aops,math_train_number_theory_7095,0.8911415338516235,0.00894242525100708,0.016815662384033203,0,0,INCORRECT
inst-l,aops,math_train_number_theory_839,0.9213430881500244,0.004263401031494141,0.012566804885864258,0,0,INCORRECT
inst-l,aops,math_train_number_theory_7012,0.9139378070831299,0.008964955806732178,0.021899104118347168,0,0,INCORRECT
inst-l,aops,math_train_number_theory_7030,0.9382818937301636,0.05755877494812012,0.06519639492034912,0,0,INCORRECT
inst-l,aops,aops_2000_AIME_I_Problems/Problem_9,0.9261099696159363,0.020344257354736328,0.03184229135513306,0,0,INCORRECT
inst-l,aops,aops_2008_AMC_12B_Problems/Problem_16,0.9040189981460571,0.007142782211303711,0.016968488693237305,0,0,INCORRECT
inst-l,aops,math_train_number_theory_7016,0.8784416913986206,0.006065785884857178,0.014137029647827148,0,1,INCORRECT
inst-l,aops,aops_2021_AIME_I_Problems/Problem_14,0.9149348735809326,0.019381225109100342,0.029356956481933594,0,0,INCORRECT
inst-l,aops,aops_2008_AMC_12A_Problems/Problem_15,0.9207192659378052,0.005006909370422363,0.029134631156921387,0,0,INCORRECT
inst-l,aops,aops_2005_IMO_Problems/Problem_4,0.8945356607437134,0.007110595703125,0.015490531921386719,0,0,INCORRECT
inst-l,aops,aops_2017_AMC_10B_Problems/Problem_14,0.9410511255264282,0.007514655590057373,0.016007304191589355,0,0,INCORRECT
inst-l,aops,aops_2005_USAMO_Problems/Problem_2,0.9104886054992676,0.020911574363708496,0.028320670127868652,0,0,INCORRECT
inst-l,aops,aops_2024_AIME_I_Problems/Problem_13,0.9292795658111572,0.01882314682006836,0.02714383602142334,0,0,INCORRECT
inst-l,aops,math_train_counting_and_probability_5035,0.8900882005691528,0.01393437385559082,0.024907410144805908,0,0,INCORRECT
inst-l,aops,aops_2004_AIME_I_Problems/Problem_10,0.9046043753623962,0.004351437091827393,0.02162998914718628,0,1,INCORRECT
inst-l,aops,math_train_geometry_6018,0.9044539928436279,0.011148273944854736,0.021587848663330078,0,0,INCORRECT
inst-l,aops,math_test_geometry_454,0.913418173789978,0.008209943771362305,0.014358043670654297,0,0,INCORRECT
inst-l,aops,math_train_geometry_6173,0.9153536558151245,0.00660252571105957,0.02211916446685791,1,1,INCORRECT
inst-l,aops,aops_2023_AIME_I_Problems/Problem_5,0.9152461290359497,0.020628929138183594,0.026455461978912354,0,0,INCORRECT
inst-l,aops,math_train_counting_and_probability_5011,0.9351173639297485,0.027064204216003418,0.036673665046691895,0,0,INCORRECT
inst-l,aops,aops_2001_AMC_10_Problems/Problem_19,0.9245628118515015,0.007764577865600586,0.024028301239013672,1,1,CORRECT
inst-l,aops,math_test_counting_and_probability_1009,0.9169132113456726,0.006660163402557373,0.015586674213409424,1,1,CORRECT
inst-l,aops,aops_2007_AIME_I_Problems/Problem_10,0.9016504287719727,0.009764790534973145,0.024591803550720215,0,0,INCORRECT
inst-l,aops,math_train_counting_and_probability_5131,0.9150322079658508,0.004437446594238281,0.015445172786712646,0,0,CORRECT
inst-l,aops,aops_2018_AMC_8_Problems/Problem_23,0.9347267150878906,0.013704180717468262,0.026898562908172607,0,0,INCORRECT
inst-l,aops,aops_2019_AMC_8_Problems/Problem_25,0.9209040999412537,0.006898105144500732,0.024092912673950195,0,0,INCORRECT
inst-l,aops,aops_2020_AMC_10B_Problems/Problem_25,0.9282631874084473,0.007818460464477539,0.013356328010559082,0,0,INCORRECT
inst-l,aops,aops_2018_AMC_10A_Problems/Problem_11,0.9362691640853882,0.0039255619049072266,0.014560699462890625,0,0,INCORRECT
inst-l,aops,aops_2020_AMC_10A_Problems/Problem_24,0.9191946983337402,0.006476759910583496,0.012862801551818848,0,0,INCORRECT
inst-l,aops,math_train_number_theory_7003,0.9086135625839233,0.0033622384071350098,0.016864359378814697,0,0,INCORRECT
inst-l,aops,aops_2007_iTest_Problems/Problem_6,0.9335514307022095,0.01124715805053711,0.028980553150177002,0,0,INCORRECT
inst-l,aops,aops_1959_IMO_Problems/Problem_1,0.8661752939224243,0.004436135292053223,0.012202143669128418,1,1,INCORRECT
inst-l,aops,aops_1987_IMO_Problems/Problem_1,0.8752577900886536,0.012849509716033936,0.027067065238952637,0,0,INCORRECT
inst-l,aops,math_test_counting_and_probability_838,0.9194122552871704,0.002974212169647217,0.02100473642349243,0,1,CORRECT
inst-l,aops,aops_2021_AIME_I_Problems/Problem_10,0.8964362144470215,0.005493640899658203,0.01226806640625,0,0,INCORRECT
inst-l,aops,aops_2021_AIME_II_Problems/Problem_9,0.9222350120544434,0.009270846843719482,0.01886916160583496,0,0,INCORRECT
inst-l,aops,math_train_number_theory_7066,0.9047328233718872,0.005915403366088867,0.011307299137115479,0,0,INCORRECT
inst-l,aops,aops_2020_AMC_8_Problems/Problem_12,0.9348692893981934,0.01107490062713623,0.018970608711242676,0,1,INCORRECT
inst-l,aops,aops_2000_AMC_12_Problems/Problem_4,0.9172303676605225,0.008016347885131836,0.017276287078857422,0,0,INCORRECT
inst-l,aops,aops_1990_AIME_Problems/Problem_9,0.9078925848007202,0.0018559694290161133,0.01112353801727295,0,0,INCORRECT
inst-l,aops,math_train_intermediate_algebra_659,0.9247932434082031,0.016199171543121338,0.02617025375366211,0,0,INCORRECT
inst-l,aops,math_train_intermediate_algebra_477,0.9091372489929199,0.017803668975830078,0.030442893505096436,0,0,INCORRECT
inst-l,aops,aops_2017_AMC_10B_Problems/Problem_13,0.9056224822998047,0.00934910774230957,0.018784284591674805,0,0,INCORRECT
inst-l,aops,aops_2011_AMC_8_Problems/Problem_6,0.9018165469169617,0.0051215291023254395,0.026687443256378174,0,0,CORRECT
inst-l,aops,aops_2020_AIME_II_Problems/Problem_9,0.919138491153717,0.000741422176361084,0.004806339740753174,0,0,INCORRECT
inst-l,aops,aops_1981_IMO_Problems/Problem_3,0.9286823272705078,0.016706109046936035,0.026971399784088135,0,0,INCORRECT
inst-l,aops,aops_2005_AMC_12A_Problems/Problem_18,0.9322782754898071,0.015390753746032715,0.02357041835784912,0,0,INCORRECT
inst-l,aops,math_test_prealgebra_1987,0.9408720135688782,0.0041446685791015625,0.011110246181488037,0,0,INCORRECT
inst-l,aops,math_train_counting_and_probability_5047,0.9066020250320435,0.003054976463317871,0.005455613136291504,0,0,INCORRECT
inst-l,aops,math_train_counting_and_probability_5048,0.9107595086097717,0.008745133876800537,0.019036293029785156,0,0,INCORRECT
inst-l,aops,math_test_counting_and_probability_430,0.9263241291046143,0.0028801560401916504,0.006228446960449219,0,0,INCORRECT
inst-l,aops,math_train_counting_and_probability_5045,0.919001579284668,0.0020155906677246094,0.01896202564239502,0,0,INCORRECT
inst-l,aops,aops_2017_AIME_II_Problems/Problem_1,0.93205326795578,0.013493120670318604,0.034414827823638916,0,0,INCORRECT
inst-l,aops,math_test_counting_and_probability_1003,0.9494800567626953,0.007859468460083008,0.023568153381347656,0,0,INCORRECT
inst-l,aops,math_train_geometry_317,0.9328689575195312,0.01047748327255249,0.02291238307952881,0,0,INCORRECT
inst-l,aops,aops_2007_AIME_II_Problems/Problem_10,0.9150652289390564,0.0058555006980896,0.015667736530303955,0,0,INCORRECT
inst-l,aops,math_train_geometry_6060,0.9113003015518188,0.012807726860046387,0.024752557277679443,0,0,INCORRECT
inst-l,aops,aops_1971_AHSME_Problems/Problem_26,0.9282780885696411,0.007652759552001953,0.01849544048309326,1,1,INCORRECT
inst-l,aops,aops_1988_AIME_Problems/Problem_12,0.9088913202285767,0.011713027954101562,0.018848061561584473,0,1,INCORRECT
inst-l,aops,math_train_algebra_2521,0.9034996032714844,0.005552947521209717,0.01163947582244873,0,0,CORRECT
inst-l,aops,math_train_geometry_6022,0.8920315504074097,0.003363311290740967,0.009094417095184326,0,1,INCORRECT
inst-l,aops,math_train_geometry_6116,0.949907660484314,0.008709371089935303,0.01680666208267212,1,1,INCORRECT
inst-l,aops,math_train_intermediate_algebra_2060,0.9099442362785339,0.0010373592376708984,0.012117087841033936,0,0,INCORRECT
inst-l,aops,math_train_geometry_6115,0.9139493107795715,0.01649683713912964,0.03275114297866821,0,1,INCORRECT
inst-l,aops,math_test_algebra_1208,0.8995838761329651,0.011340439319610596,0.02158278226852417,1,1,INCORRECT
inst-l,aops,math_test_intermediate_algebra_951,0.8953325748443604,0.003436446189880371,0.010339200496673584,0,0,CORRECT
inst-l,aops,aops_1985_AIME_Problems/Problem_6,0.9159512519836426,0.004398226737976074,0.01940023899078369,0,0,INCORRECT
inst-l,aops,aops_2016_AMC_10A_Problems/Problem_19,0.9139876365661621,0.017254948616027832,0.024016499519348145,0,1,INCORRECT
inst-l,aops,math_train_intermediate_algebra_1822,0.9117305278778076,0.0036652684211730957,0.015581488609313965,0,0,INCORRECT
inst-l,aops,aops_2009_AMC_12A_Problems/Problem_17,0.9064431190490723,0.007603287696838379,0.02306985855102539,1,1,INCORRECT
inst-l,aops,math_train_number_theory_7078,0.8950132131576538,0.006964325904846191,0.014155745506286621,0,0,INCORRECT
inst-l,aops,math_test_intermediate_algebra_1812,0.9084303379058838,0.005894899368286133,0.018315494060516357,0,0,INCORRECT
inst-l,aops,aops_2021_Fall_AMC_12A_Problems/Problem_12,0.9134678244590759,0.021456003189086914,0.03446871042251587,0,0,INCORRECT
inst-l,aops,aops_2008_AMC_12A_Problems/Problem_16,0.9148287773132324,0.011279821395874023,0.019571781158447266,0,0,INCORRECT
inst-l,aops,math_train_intermediate_algebra_1268,0.9220095872879028,0.01505577564239502,0.024406731128692627,1,1,CORRECT
inst-l,aops,aops_2021_AMC_12B_Problems/Problem_9,0.913201093673706,0.006402850151062012,0.0144195556640625,0,1,INCORRECT
inst-l,aops,math_train_counting_and_probability_5064,0.910377025604248,0.008374214172363281,0.017148375511169434,0,0,INCORRECT
inst-l,aops,aops_2002_AIME_I_Problems/Problem_6,0.9015649557113647,0.01628798246383667,0.021979928016662598,0,0,INCORRECT
inst-l,aops,math_train_counting_and_probability_5111,0.898213803768158,0.016041994094848633,0.023273110389709473,0,0,INCORRECT
inst-l,aops,math_train_counting_and_probability_822,0.9364252686500549,0.011362016201019287,0.03460568189620972,0,0,INCORRECT
inst-l,aops,aops_2015_AMC_12A_Problems/Problem_22,0.9176959991455078,0.012060880661010742,0.019122719764709473,0,0,INCORRECT
inst-l,aops,aops_1994_AIME_Problems/Problem_9,0.9225905537605286,0.007098197937011719,0.013821542263031006,0,0,INCORRECT
inst-l,aops,aops_2022_AMC_10B_Problems/Problem_9,0.9236122369766235,0.014640748500823975,0.02390730381011963,0,0,CORRECT
inst-l,aops,math_train_geometry_747,0.9561101198196411,0.01831364631652832,0.03291797637939453,0,0,INCORRECT
inst-l,aops,math_train_algebra_2826,0.9301806092262268,0.006878077983856201,0.01843440532684326,0,0,CORRECT
inst-l,aops,aops_2019_AMC_10A_Problems/Problem_12,0.8886915445327759,0.00805431604385376,0.01308751106262207,0,1,INCORRECT
inst-l,aops,aops_2023_AIME_II_Problems/Problem_9,0.915164053440094,0.01534944772720337,0.033986449241638184,1,1,INCORRECT
inst-l,aops,aops_2000_AMC_12_Problems/Problem_14,0.924980103969574,0.00509190559387207,0.010965943336486816,0,0,INCORRECT
inst-l,aops,aops_1971_Canadian_MO_Problems/Problem_1,0.9096413850784302,0.0012551546096801758,0.02326178550720215,0,0,INCORRECT
inst-l,aops,aops_2016_AMC_10A_Problems/Problem_7,0.9149336814880371,0.010745823383331299,0.016736626625061035,1,1,INCORRECT
inst-l,aops,aops_2022_AIME_I_Problems/Problem_11,0.9379068613052368,0.009634256362915039,0.03914409875869751,1,1,INCORRECT
inst-l,aops,aops_2020_AIME_I_Problems/Problem_15,0.9118404388427734,0.011638164520263672,0.027236342430114746,1,1,INCORRECT
inst-l,aops,aops_2024_AIME_I_Problems/Problem_10,0.9138978719711304,0.01956409215927124,0.032258689403533936,1,1,INCORRECT
inst-l,aops,math_train_geometry_6112,0.9257880449295044,0.022416353225708008,0.03147733211517334,0,0,INCORRECT
inst-l,aops,aops_2016_AIME_II_Problems/Problem_10,0.9091317653656006,0.02083909511566162,0.03381752967834473,1,1,INCORRECT
inst-l,aops,aops_1998_AIME_Problems/Problem_2,0.92852783203125,0.01997661590576172,0.03321385383605957,0,0,INCORRECT
inst-l,aops,aops_2013_AMC_12A_Problems/Problem_13,0.9092870354652405,0.006196022033691406,0.015308797359466553,0,0,INCORRECT
inst-l,aops,math_train_geometry_6092,0.9021743535995483,0.009501814842224121,0.01944565773010254,0,1,INCORRECT
inst-l,aops,aops_2015_AIME_I_Problems/Problem_4,0.9252767562866211,0.012526392936706543,0.027144908905029297,0,0,INCORRECT
inst-l,aops,aops_2016_AIME_I_Problems/Problem_15,0.913429856300354,0.007182598114013672,0.019691050052642822,1,1,INCORRECT
inst-l,aops,math_train_geometry_6105,0.8893117904663086,0.006180524826049805,0.01789194345474243,0,0,INCORRECT
inst-l,aops,aops_2019_AIME_I_Problems/Problem_3,0.9135937690734863,0.012380599975585938,0.01768779754638672,0,0,INCORRECT
inst-l,aops,math_train_geometry_6078,0.9037885665893555,0.012663424015045166,0.024594485759735107,1,1,INCORRECT
inst-l,aops,math_train_geometry_6051,0.9025282859802246,0.0200769305229187,0.025681376457214355,1,1,INCORRECT
inst-l,aops,aops_2017_AIME_II_Problems/Problem_3,0.9223349094390869,0.0070590972900390625,0.01591193675994873,0,0,INCORRECT
inst-l,aops,aops_2002_AIME_I_Problems/Problem_10,0.9076447486877441,0.004748106002807617,0.010907292366027832,0,0,INCORRECT
inst-l,earth_science,1,0.9181323647499084,0.012113511562347412,0.02100306749343872,0,0,CORRECT
inst-l,earth_science,3,0.9316818714141846,0.015253543853759766,0.047669947147369385,1,1,CORRECT
inst-l,earth_science,7,0.9109102487564087,0.01084589958190918,0.023398995399475098,0,0,CORRECT
inst-l,earth_science,4,0.8997575044631958,0.007027864456176758,0.022786259651184082,0,1,CORRECT
inst-l,earth_science,6,0.9159864187240601,0.014258384704589844,0.02707451581954956,1,1,CORRECT
inst-l,earth_science,8,0.9198647737503052,0.036893606185913086,0.06715923547744751,1,1,CORRECT
inst-l,earth_science,0,0.8860166072845459,0.02125108242034912,0.03224527835845947,0,0,CORRECT
inst-l,earth_science,2,0.9019697904586792,0.013184309005737305,0.0400809645652771,0,1,INCORRECT
inst-l,earth_science,5,0.9087034463882446,0.021586894989013672,0.052957892417907715,0,0,CORRECT
inst-l,earth_science,13,0.9145374894142151,0.0158880352973938,0.0349421501159668,1,1,CORRECT
inst-l,earth_science,9,0.8964979648590088,0.00710749626159668,0.0173720121383667,0,0,CORRECT
inst-l,earth_science,10,0.8784652948379517,0.006105899810791016,0.019164085388183594,0,0,CORRECT
inst-l,earth_science,11,0.8970096111297607,0.022914409637451172,0.038884639739990234,0,0,CORRECT
inst-l,earth_science,14,0.8858867287635803,0.021942555904388428,0.031216084957122803,0,0,CORRECT
inst-l,earth_science,12,0.90998774766922,0.013652622699737549,0.02585667371749878,0,0,INCORRECT
inst-l,earth_science,15,0.9163771867752075,0.01896679401397705,0.03727686405181885,0,1,CORRECT
inst-l,earth_science,17,0.9015102386474609,0.023235201835632324,0.04055774211883545,0,0,CORRECT
inst-l,earth_science,16,0.9106433391571045,0.027619481086730957,0.07707726955413818,0,0,INCORRECT
inst-l,earth_science,19,0.9182425737380981,0.005756735801696777,0.019450902938842773,1,1,INCORRECT
inst-l,earth_science,18,0.902957558631897,0.008661448955535889,0.02554774284362793,1,1,CORRECT
inst-l,earth_science,23,0.8729591369628906,0.03166019916534424,0.05277299880981445,0,0,INCORRECT
inst-l,earth_science,25,0.8741507530212402,0.00918722152709961,0.01827770471572876,1,1,CORRECT
inst-l,earth_science,21,0.8744146823883057,0.015140652656555176,0.03381246328353882,0,0,INCORRECT
inst-l,earth_science,20,0.9055402278900146,0.01748788356781006,0.028599262237548828,1,1,CORRECT
inst-l,earth_science,24,0.9005321860313416,0.01221078634262085,0.028487801551818848,0,1,CORRECT
inst-l,earth_science,22,0.910888135433197,0.014095842838287354,0.04449969530105591,0,1,INCORRECT
inst-l,earth_science,27,0.879470944404602,0.014065921306610107,0.022209763526916504,0,1,INCORRECT
inst-l,earth_science,26,0.9133895635604858,0.024235069751739502,0.04318583011627197,0,1,CORRECT
inst-l,earth_science,34,0.8869059681892395,0.004009664058685303,0.024278640747070312,0,0,INCORRECT
inst-l,earth_science,28,0.8867461681365967,0.020435869693756104,0.039543747901916504,1,1,CORRECT
inst-l,earth_science,30,0.8965827822685242,0.00908595323562622,0.029199540615081787,0,0,INCORRECT
inst-l,earth_science,31,0.9029858112335205,0.02498471736907959,0.040204524993896484,1,1,CORRECT
inst-l,earth_science,29,0.8806335926055908,0.018068552017211914,0.029344141483306885,0,0,INCORRECT
inst-l,earth_science,33,0.8890141248703003,0.013221979141235352,0.024523496627807617,0,0,INCORRECT
inst-l,earth_science,38,0.866683840751648,0.008887290954589844,0.027526140213012695,1,1,CORRECT
inst-l,earth_science,39,0.9242219924926758,0.01993703842163086,0.040608763694763184,1,1,CORRECT
inst-l,earth_science,37,0.9141716957092285,0.014249742031097412,0.03668868541717529,0,1,INCORRECT
inst-l,earth_science,32,0.8581063747406006,0.007019758224487305,0.016759157180786133,0,1,CORRECT
inst-l,earth_science,35,0.881015419960022,0.004538536071777344,0.02153909206390381,1,1,CORRECT
